track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
Die For You (with Ariana Grande) - Remix,2023-04-10,10:00:04,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,11,232857,85,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-04-10
FLOWER,2023-04-10,10:00:04,False,['JISOO'],ME,2023-03-31,day,2,12,173134,83,False,./images/flower_jisoo.jpg,2023-04-10
Yandel 150,2023-04-10,10:00:04,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,13,216148,90,True,./images/yandel_150_yandel.jpg,2023-04-10
Creepin' (with The Weeknd & 21 Savage),2023-04-10,10:00:04,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,14,221520,96,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-04-10
Calm Down (with Selena Gomez),2023-04-10,10:00:04,True,"['Rema', 'Selena Gomez']",Calm Down (with Selena Gomez),2022-08-25,day,1,15,239317,95,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-04-10
"Shakira: Bzrp Music Sessions, Vol. 53",2023-04-10,10:00:04,True,"['Bizarrap', 'Shakira']","Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,day,1,16,214945,97,False,./images/shakira_bzrp_music_sessions_vol_53_bizarrap.jpg,2023-04-10
Like Crazy,2023-04-10,10:00:04,False,['Jimin'],FACE,2023-03-24,day,6,17,212241,91,False,./images/like_crazy_jimin.jpg,2023-04-10
PRC,2023-04-10,10:00:04,True,"['Peso Pluma', 'Natanael Cano']",PRC,2023-01-23,day,1,18,184066,93,True,./images/prc_peso_pluma.jpg,2023-04-10
AMG,2023-04-10,10:00:04,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,19,174942,93,True,./images/amg_natanael_cano.jpg,2023-04-10
Anti-Hero,2023-04-10,10:00:04,False,['Taylor Swift'],Midnights,2022-10-21,day,13,20,200690,94,False,./images/antihero_taylor_swift.jpg,2023-04-10
El Azul,2023-04-10,10:00:04,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,21,187225,91,True,./images/el_azul_junior_h.jpg,2023-04-10
Last Night,2023-04-10,10:00:04,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,22,163854,88,True,./images/last_night_morgan_wallen.jpg,2023-04-10
Die For You,2023-04-10,10:00:04,False,['The Weeknd'],Starboy,2016-11-24,day,18,23,260253,91,False,./images/die_for_you_the_weeknd.jpg,2023-04-10
Unholy (feat. Kim Petras),2023-04-10,10:00:04,True,"['Sam Smith', 'Kim Petras']",Gloria,2023-01-27,day,13,24,156943,87,False,./images/unholy_feat_kim_petras_sam_smith.jpg,2023-04-10
I'm Good (Blue),2023-04-10,10:00:04,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,25,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-04-10
"People, Pt. 2 (feat. IU)",2023-04-10,10:00:04,True,"['Agust D', 'IU']","People, Pt. 2 (feat. IU)",2023-04-07,day,1,26,213995,81,False,./images/people_pt_2_feat_iu_agust_d.jpg,2023-04-10
Here With Me,2023-04-10,10:00:04,False,['d4vd'],Here With Me,2022-09-22,day,1,27,242484,94,False,./images/here_with_me_d4vd.jpg,2023-04-10
Like Crazy (English Version),2023-04-10,10:00:04,False,['Jimin'],FACE,2023-03-24,day,6,28,212253,90,False,./images/like_crazy_english_version_jimin.jpg,2023-04-10
La Bachata,2023-04-10,10:00:04,False,['Manuel Turizo'],2000,2023-03-17,day,15,29,162637,83,False,./images/la_bachata_manuel_turizo.jpg,2023-04-10
Coco Chanel,2023-04-10,10:00:04,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,30,208125,91,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-10
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-10,10:00:04,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,31,176440,93,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-10
Hey Mor,2023-04-10,10:00:04,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,32,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-10
I Wanna Be Yours,2023-04-10,10:00:04,False,['Arctic Monkeys'],AM,2013-09-09,day,12,33,183956,93,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-04-10
golden hour,2023-04-10,10:00:04,False,['JVKE'],this is what ____ feels like (Vol. 1-4),2022-09-23,day,12,34,209259,90,False,./images/golden_hour_jvke.jpg,2023-04-10
Starboy,2023-04-10,10:00:04,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,35,230453,93,True,./images/starboy_the_weeknd.jpg,2023-04-10
Another Love,2023-04-10,10:00:04,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,36,244360,63,True,./images/another_love_tom_odell.jpg,2023-04-10
Mockingbird,2023-04-10,10:00:04,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,37,250760,92,True,./images/mockingbird_eminem.jpg,2023-04-10
OMG,2023-04-10,10:00:04,False,['NewJeans'],NewJeans 'OMG',2023-01-02,day,2,38,212253,93,False,./images/omg_newjeans.jpg,2023-04-10
Rara Vez,2023-04-10,10:00:04,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,39,128677,91,False,./images/rara_vez_taiu.jpg,2023-04-10
Classy 101,2023-04-10,10:00:04,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,40,195986,84,True,./images/classy_101_feid.jpg,2023-04-10
I Ain't Worried,2023-04-10,10:00:04,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,41,148120,53,False,./images/i_aint_worried_onerepublic.jpg,2023-04-10
"Quevedo: Bzrp Music Sessions, Vol. 52",2023-04-10,10:00:04,True,"['Bizarrap', 'Quevedo']","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,42,198937,93,False,./images/quevedo_bzrp_music_sessions_vol_52_bizarrap.jpg,2023-04-10
Escapism.,2023-04-10,10:00:04,True,"['RAYE', '070 Shake']",My 21st Century Blues,2023-02-03,day,15,43,272373,82,True,./images/escapism_raye.jpg,2023-04-10
Ch y la Pizza,2023-04-10,10:00:04,True,"['Fuerza Regida', 'Natanael Cano']",Pa Que Hablen,2022-12-30,day,13,44,136913,85,True,./images/ch_y_la_pizza_fuerza_regida.jpg,2023-04-10
Feliz Cumpleaños Ferxxo,2023-04-10,10:00:04,False,['Feid'],FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,2022-09-14,day,15,45,155960,90,False,./images/feliz_cumpleaos_ferxxo_feid.jpg,2023-04-10
Eyes Closed,2023-04-10,10:00:04,False,['Ed Sheeran'],Eyes Closed (Piano Version),2023-03-23,day,2,46,194848,74,False,./images/eyes_closed_ed_sheeran.jpg,2023-04-10
Players,2023-04-10,10:00:04,False,['Coi Leray'],Players,2022-11-30,day,1,47,139560,93,True,./images/players_coi_leray.jpg,2023-04-10
El Gordo Trae El Mando,2023-04-10,10:00:04,False,['Chino Pacas'],El Gordo Trae El Mando,2023-01-27,day,1,48,112087,90,True,./images/el_gordo_trae_el_mando_chino_pacas.jpg,2023-04-10
Fin de Semana,2023-04-10,10:00:04,True,"['Oscar Maydon', 'Junior H']",Fin de Semana,2023-01-13,day,1,49,224920,91,False,./images/fin_de_semana_oscar_maydon.jpg,2023-04-10
La Jumpa,2023-04-10,10:00:04,True,"['Arcángel', 'Bad Bunny']",Sr. Santos,2022-12-01,day,18,50,255693,87,True,./images/la_jumpa_arcngel.jpg,2023-04-10
Flowers,2023-04-11,09:55:59,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,1,200600,90,False,./images/flowers_miley_cyrus.jpg,2023-04-11
Ella Baila Sola,2023-04-11,09:55:59,True,"['Eslabon Armado', 'Peso Pluma']",Ella Baila Sola,2023-03-16,day,1,2,165671,95,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-04-11
Kill Bill,2023-04-11,09:55:59,False,['SZA'],SOS,2022-12-08,day,23,3,153946,95,False,./images/kill_bill_sza.jpg,2023-04-11
TQG,2023-04-11,09:55:59,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,4,197933,98,True,./images/tqg_karol_g.jpg,2023-04-11
La Bebe - Remix,2023-04-11,09:55:59,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,5,234352,92,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-04-11
Search & Rescue,2023-04-11,09:55:59,False,['Drake'],Search & Rescue,2023-04-07,day,1,6,272112,84,True,./images/search_rescue_drake.jpg,2023-04-11
BESO,2023-04-11,09:55:59,True,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,day,3,7,194543,94,False,./images/beso_rosala.jpg,2023-04-11
Cupid - Twin Ver.,2023-04-11,09:55:59,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,8,174253,86,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-04-11
As It Was,2023-04-11,09:55:59,False,['Harry Styles'],Harry's House,2022-05-20,day,13,9,167303,92,False,./images/as_it_was_harry_styles.jpg,2023-04-11
Boy's a liar Pt. 2,2023-04-11,09:55:59,True,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2023-02-03,day,2,10,131013,97,False,./images/boys_a_liar_pt_2_pinkpantheress.jpg,2023-04-11
Die For You (with Ariana Grande) - Remix,2023-04-11,09:55:59,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,11,232857,85,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-04-11
FLOWER,2023-04-11,09:55:59,False,['JISOO'],ME,2023-03-31,day,2,12,173134,84,False,./images/flower_jisoo.jpg,2023-04-11
Creepin' (with The Weeknd & 21 Savage),2023-04-11,09:55:59,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,13,221520,96,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-04-11
Yandel 150,2023-04-11,09:55:59,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,14,216148,90,True,./images/yandel_150_yandel.jpg,2023-04-11
Calm Down (with Selena Gomez),2023-04-11,09:55:59,True,"['Rema', 'Selena Gomez']",Calm Down (with Selena Gomez),2022-08-25,day,1,15,239317,96,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-04-11
"Shakira: Bzrp Music Sessions, Vol. 53",2023-04-11,09:55:59,True,"['Bizarrap', 'Shakira']","Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,day,1,16,214945,97,False,./images/shakira_bzrp_music_sessions_vol_53_bizarrap.jpg,2023-04-11
PRC,2023-04-11,09:55:59,True,"['Peso Pluma', 'Natanael Cano']",PRC,2023-01-23,day,1,17,184066,94,True,./images/prc_peso_pluma.jpg,2023-04-11
Anti-Hero,2023-04-11,09:55:59,False,['Taylor Swift'],Midnights,2022-10-21,day,13,18,200690,94,False,./images/antihero_taylor_swift.jpg,2023-04-11
Last Night,2023-04-11,09:55:59,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,19,163854,88,True,./images/last_night_morgan_wallen.jpg,2023-04-11
Like Crazy,2023-04-11,09:55:59,False,['Jimin'],FACE,2023-03-24,day,6,20,212241,91,False,./images/like_crazy_jimin.jpg,2023-04-11
AMG,2023-04-11,09:55:59,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,21,174942,93,True,./images/amg_natanael_cano.jpg,2023-04-11
Die For You,2023-04-11,09:55:59,False,['The Weeknd'],Starboy,2016-11-24,day,18,22,260253,91,False,./images/die_for_you_the_weeknd.jpg,2023-04-11
Unholy (feat. Kim Petras),2023-04-11,09:55:59,True,"['Sam Smith', 'Kim Petras']",Gloria,2023-01-27,day,13,23,156943,87,False,./images/unholy_feat_kim_petras_sam_smith.jpg,2023-04-11
El Azul,2023-04-11,09:55:59,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,24,187225,91,True,./images/el_azul_junior_h.jpg,2023-04-11
I'm Good (Blue),2023-04-11,09:55:59,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,25,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-04-11
Here With Me,2023-04-11,09:55:59,False,['d4vd'],Here With Me,2022-09-22,day,1,26,242484,94,False,./images/here_with_me_d4vd.jpg,2023-04-11
Coco Chanel,2023-04-11,09:55:59,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,27,208125,91,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-11
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-11,09:55:59,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,28,176440,93,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-11
I Wanna Be Yours,2023-04-11,09:55:59,False,['Arctic Monkeys'],AM,2013-09-09,day,12,29,183956,93,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-04-11
Classy 101,2023-04-11,09:55:59,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,30,195986,85,True,./images/classy_101_feid.jpg,2023-04-11
golden hour,2023-04-11,09:55:59,False,['JVKE'],this is what ____ feels like (Vol. 1-4),2022-09-23,day,12,31,209259,90,False,./images/golden_hour_jvke.jpg,2023-04-11
Hey Mor,2023-04-11,09:55:59,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,32,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-11
La Bachata,2023-04-11,09:55:59,False,['Manuel Turizo'],2000,2023-03-17,day,15,33,162637,84,False,./images/la_bachata_manuel_turizo.jpg,2023-04-11
Another Love,2023-04-11,09:55:59,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,34,244360,63,True,./images/another_love_tom_odell.jpg,2023-04-11
Starboy,2023-04-11,09:55:59,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,35,230453,93,True,./images/starboy_the_weeknd.jpg,2023-04-11
Rara Vez,2023-04-11,09:55:59,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,36,128677,91,False,./images/rara_vez_taiu.jpg,2023-04-11
People Pt.2 (feat. IU),2023-04-11,09:55:59,True,"['Agust D', 'IU']",People Pt.2 (feat. IU),2023-04-07,day,1,37,213995,84,False,./images/people_pt2_feat_iu_agust_d.jpg,2023-04-11
I Ain't Worried,2023-04-11,09:55:59,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,38,148120,53,False,./images/i_aint_worried_onerepublic.jpg,2023-04-11
Like Crazy (English Version),2023-04-11,09:55:59,False,['Jimin'],FACE,2023-03-24,day,6,39,212253,90,False,./images/like_crazy_english_version_jimin.jpg,2023-04-11
OMG,2023-04-11,09:55:59,False,['NewJeans'],NewJeans 'OMG',2023-01-02,day,2,40,212253,93,False,./images/omg_newjeans.jpg,2023-04-11
Mockingbird,2023-04-11,09:55:59,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,41,250760,92,True,./images/mockingbird_eminem.jpg,2023-04-11
"Quevedo: Bzrp Music Sessions, Vol. 52",2023-04-11,09:55:59,True,"['Bizarrap', 'Quevedo']","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,42,198937,93,False,./images/quevedo_bzrp_music_sessions_vol_52_bizarrap.jpg,2023-04-11
Escapism.,2023-04-11,09:55:59,True,"['RAYE', '070 Shake']",My 21st Century Blues,2023-02-03,day,15,43,272373,82,True,./images/escapism_raye.jpg,2023-04-11
Eyes Closed,2023-04-11,09:55:59,False,['Ed Sheeran'],Eyes Closed (Piano Version),2023-03-23,day,2,44,194848,75,False,./images/eyes_closed_ed_sheeran.jpg,2023-04-11
Players,2023-04-11,09:55:59,False,['Coi Leray'],Players,2022-11-30,day,1,45,139560,93,True,./images/players_coi_leray.jpg,2023-04-11
Feliz Cumpleaños Ferxxo,2023-04-11,09:55:59,False,['Feid'],FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,2022-09-14,day,15,46,155960,90,False,./images/feliz_cumpleaos_ferxxo_feid.jpg,2023-04-11
Snooze,2023-04-11,09:55:59,False,['SZA'],SOS,2022-12-09,day,23,47,201800,92,True,./images/snooze_sza.jpg,2023-04-11
El Gordo Trae El Mando,2023-04-11,09:55:59,False,['Chino Pacas'],El Gordo Trae El Mando,2023-01-27,day,1,48,112087,90,True,./images/el_gordo_trae_el_mando_chino_pacas.jpg,2023-04-11
Bones,2023-04-11,09:55:59,False,['Imagine Dragons'],Mercury - Acts 1 & 2,2022-07-01,day,32,49,165264,87,False,./images/bones_imagine_dragons.jpg,2023-04-11
Ch y la Pizza,2023-04-11,09:55:59,True,"['Fuerza Regida', 'Natanael Cano']",Pa Que Hablen,2022-12-30,day,13,50,136913,85,True,./images/ch_y_la_pizza_fuerza_regida.jpg,2023-04-11
Flowers,2023-04-12,10:52:12,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,1,200600,90,False,./images/flowers_miley_cyrus.jpg,2023-04-12
Ella Baila Sola,2023-04-12,10:52:12,True,"['Eslabon Armado', 'Peso Pluma']",Ella Baila Sola,2023-03-16,day,1,2,165671,95,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-04-12
Kill Bill,2023-04-12,10:52:12,False,['SZA'],SOS,2022-12-08,day,23,3,153946,95,False,./images/kill_bill_sza.jpg,2023-04-12
TQG,2023-04-12,10:52:12,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,4,197933,98,True,./images/tqg_karol_g.jpg,2023-04-12
La Bebe - Remix,2023-04-12,10:52:12,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,5,234352,93,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-04-12
BESO,2023-04-12,10:52:12,True,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,day,3,6,194543,94,False,./images/beso_rosala.jpg,2023-04-12
Cupid - Twin Ver.,2023-04-12,10:52:12,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,7,174253,87,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-04-12
Search & Rescue,2023-04-12,10:52:12,False,['Drake'],Search & Rescue,2023-04-07,day,1,8,272112,84,True,./images/search_rescue_drake.jpg,2023-04-12
As It Was,2023-04-12,10:52:12,False,['Harry Styles'],Harry's House,2022-05-20,day,13,9,167303,92,False,./images/as_it_was_harry_styles.jpg,2023-04-12
Boy's a liar Pt. 2,2023-04-12,10:52:12,True,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2023-02-03,day,2,10,131013,98,False,./images/boys_a_liar_pt_2_pinkpantheress.jpg,2023-04-12
Die For You (with Ariana Grande) - Remix,2023-04-12,10:52:12,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,11,232857,85,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-04-12
FLOWER,2023-04-12,10:52:12,False,['JISOO'],ME,2023-03-31,day,2,12,173134,84,False,./images/flower_jisoo.jpg,2023-04-12
Creepin' (with The Weeknd & 21 Savage),2023-04-12,10:52:12,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,13,221520,96,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-04-12
Calm Down (with Selena Gomez),2023-04-12,10:52:12,True,"['Rema', 'Selena Gomez']",Calm Down (with Selena Gomez),2022-08-25,day,1,14,239317,96,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-04-12
Yandel 150,2023-04-12,10:52:12,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,15,216148,90,True,./images/yandel_150_yandel.jpg,2023-04-12
PRC,2023-04-12,10:52:12,True,"['Peso Pluma', 'Natanael Cano']",PRC,2023-01-23,day,1,16,184066,94,True,./images/prc_peso_pluma.jpg,2023-04-12
"Shakira: Bzrp Music Sessions, Vol. 53",2023-04-12,10:52:12,True,"['Bizarrap', 'Shakira']","Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,day,1,17,214945,97,False,./images/shakira_bzrp_music_sessions_vol_53_bizarrap.jpg,2023-04-12
Anti-Hero,2023-04-12,10:52:12,False,['Taylor Swift'],Midnights,2022-10-21,day,13,18,200690,95,False,./images/antihero_taylor_swift.jpg,2023-04-12
Last Night,2023-04-12,10:52:12,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,19,163854,88,True,./images/last_night_morgan_wallen.jpg,2023-04-12
Like Crazy,2023-04-12,10:52:12,False,['Jimin'],FACE,2023-03-24,day,6,20,212241,91,False,./images/like_crazy_jimin.jpg,2023-04-12
AMG,2023-04-12,10:52:12,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,21,174942,93,True,./images/amg_natanael_cano.jpg,2023-04-12
Unholy (feat. Kim Petras),2023-04-12,10:52:12,True,"['Sam Smith', 'Kim Petras']",Gloria,2023-01-27,day,13,22,156943,87,False,./images/unholy_feat_kim_petras_sam_smith.jpg,2023-04-12
I'm Good (Blue),2023-04-12,10:52:12,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,23,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-04-12
Die For You,2023-04-12,10:52:12,False,['The Weeknd'],Starboy,2016-11-24,day,18,24,260253,91,False,./images/die_for_you_the_weeknd.jpg,2023-04-12
El Azul,2023-04-12,10:52:12,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,25,187225,91,True,./images/el_azul_junior_h.jpg,2023-04-12
Here With Me,2023-04-12,10:52:12,False,['d4vd'],Here With Me,2022-09-22,day,1,26,242484,94,False,./images/here_with_me_d4vd.jpg,2023-04-12
I Wanna Be Yours,2023-04-12,10:52:12,False,['Arctic Monkeys'],AM,2013-09-09,day,12,27,183956,93,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-04-12
golden hour,2023-04-12,10:52:12,False,['JVKE'],this is what ____ feels like (Vol. 1-4),2022-09-23,day,12,28,209259,90,False,./images/golden_hour_jvke.jpg,2023-04-12
Classy 101,2023-04-12,10:52:12,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,29,195986,86,True,./images/classy_101_feid.jpg,2023-04-12
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-12,10:52:12,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,30,176440,93,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-12
Coco Chanel,2023-04-12,10:52:12,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,31,208125,91,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-12
Like Crazy (English Version),2023-04-12,10:52:12,False,['Jimin'],FACE,2023-03-24,day,6,32,212253,91,False,./images/like_crazy_english_version_jimin.jpg,2023-04-12
Hey Mor,2023-04-12,10:52:12,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,33,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-12
Another Love,2023-04-12,10:52:12,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,34,244360,63,True,./images/another_love_tom_odell.jpg,2023-04-12
La Bachata,2023-04-12,10:52:12,False,['Manuel Turizo'],2000,2023-03-17,day,15,35,162637,84,False,./images/la_bachata_manuel_turizo.jpg,2023-04-12
Starboy,2023-04-12,10:52:12,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,36,230453,93,True,./images/starboy_the_weeknd.jpg,2023-04-12
Rara Vez,2023-04-12,10:52:12,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,37,128677,91,False,./images/rara_vez_taiu.jpg,2023-04-12
Mockingbird,2023-04-12,10:52:12,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,38,250760,92,True,./images/mockingbird_eminem.jpg,2023-04-12
I Ain't Worried,2023-04-12,10:52:12,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,39,148120,53,False,./images/i_aint_worried_onerepublic.jpg,2023-04-12
